, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders, Tigers, Raiders
Warriors, 29.367875647668395, 20.527075426311008, 10.794979079497908, 6.585236325013277, 30.920245398773005, 19.428926132836747, 12.531328320802004, 7.242990654205607, 23.95691093915946, 16.88625356216375, 8.047599838644615, 4.979654120040692, 25.29711375212224, 17.34851266984943, 8.1524926686217, 5.425198027200717, 29.574751815083715, 20.59100319969885, 12.072434607645874, 6.881638846737481, 29.554995801847188, 20.94045264776972, 11.889250814332247, 7.186147186147187, 24.916015417801198, 17.85098294187233, 8.428551276625758, 5.10561797752809, 24.60333400281181, 17.826481096357917, 9.309182813816344, 5.5212799330753946, 31.209150326797385, 19.51550826352728, 13.157894736842104, 6.3996517196343055, 29.608938547486037, 19.500594530321045, 8.870967741935484, 5.687203791469194, 22.432989690721648, 16.75392670157068, 7.988289418653283, 4.726890756302521, 24.6558197747184, 16.523076923076925, 9.433962264150944, 5.5948174322732624, 32.60050251256281, 20.89227421109902, 10.059880239520957, 6.688861985472156, 25.08833922261484, 22.99168975069252, 16.129032258064516, 8.582089552238806, 24.154939793993908, 17.294199757557948, 8.766233766233766, 4.945422143016262, 26.661329063250598, 18.6031746031746, 7.484076433121019, 5.78477243726074, 27.66827817032354, 19.116786898030806, 9.932279909706546, 5.776173285198556, 33.1858407079646, 19.43677526228603, 10.619469026548673, 6.057268722466961, 22.29930624380575, 16.360082777650035, 7.033086241186043, 4.70295890663108, 22.886375875067312, 16.675420168067227, 6.967615309126594, 5.027785128340831, 30.197228144989342, 19.92987762958889, 12.60410882842865, 6.5743944636678195, 30.261136712749614, 20.158102766798418, 11.904761904761903, 6.655974338412189, 24.058909414079857, 16.77258730262727, 7.8838709677419345, 4.751690067602704, 23.7449615243679, 17.693836978131213, 9.641255605381167, 4.775549188156638, 28.548895899053626, 18.84858044164038, 12.140575079872203, 5.331302361005331, 23.232323232323232, 16.707616707616708, 14.285714285714285, 5.106382978723404, 23.579849946409432, 16.17674947847525, 7.132132132132132, 4.128354287858885, 20.361990950226243, 16.970702045328913, 6.726457399103139, 4.20353982300885, 32.15469613259668, 19.45228684359119, 11.788617886178862, 6.401291016675632, 29.447852760736197, 18.739635157545607, 10.344827586206897, 7.8431372549019605, 23.695198329853863, 17.42677544469707, 7.81758957654723, 4.6361964801681115, 24.88619119878604, 16.91233514352211, 8.469945355191257, 5.046583850931677
Roosters, 0.2694300518134715, 0.10691185117870315, 0.5857740585774058, 0.14869888475836432, 0.1226993865030675, 0.15518311607697083, 0.5012531328320802, 0.29205607476635514, 0.11632023466342993, 0.06517322019603082, 0.3327954820492134, 0.12970498474059003, 0.1697792869269949, 0.051413881748071974, 0.7624633431085044, 0.20923628755044088, 0.3111572084753297, 0.06775832862789384, 0.6611095142282265, 0.12898330804248861, 0.08396305625524769, 0.13183915622940012, 0.16286644951140067, 0.38961038961038963, 0.10254959510590897, 0.05327842946026242, 0.2398081534772182, 0.11865168539325842, 0.14059048001606747, 0.06932224177464939, 0.33698399326032014, 0.13594060441284114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020618556701030927, 0.0, 0.04182350480970305, 0.01050420168067227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007425558773297691, 0.0, 0.0, 0.15923566878980894, 0.0, 0.29750836742283376, 0.07798791187365958, 0.601956358164033, 0.3230096902907087, 0.22123893805309736, 0.0, 0.4424778761061947, 0.22026431718061676, 0.1261374898639517, 0.0827776500344907, 0.34351835111191464, 0.14725507339745064, 0.2692514808831448, 0.03939075630252101, 0.39254170755642787, 0.13231013495633767, 0.13326226012793177, 0.1031211329575141, 0.27762354247640203, 0.13840830449826988, 0.4608294930875576, 0.11857707509881424, 1.7006802721088436, 0.32076984763432237, 0.13330794134450583, 0.04094869946930486, 0.2967741935483871, 0.09425377015080603, 0.10993037742762918, 0.03786802991574363, 0.4484304932735426, 0.15281757402101243, 0.15772870662460567, 0.0, 0.0, 0.07616146230007616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006687174000267486, 0.05428881650380022, 0.0, 0.0, 0.038789759503491075, 0.0, 0.0
Sharks, 0.1243523316062176, 0.0641471107072219, 0.37656903765690375, 0.1168348380244291, 0.36809815950920244, 0.0931098696461825, 0.2506265664160401, 0.17523364485981308, 0.05563141657816214, 0.025558125567070912, 0.19160951996772893, 0.053407934893184135, 0.056593095642331635, 0.014689680499449138, 0.17595307917888564, 0.05978179644298311, 1.7632241813602016, 0.7453416149068323, 2.960620868065536, 1.1911987860394537, 2.3509655751469354, 0.8349813227862009, 1.7915309446254073, 1.0389610389610389, 0.8380777255207044, 0.4235183629976792, 1.6645507123712795, 0.7658426966292136, 1.3456517372966459, 0.44259585133045376, 2.064026958719461, 0.7424448394855171, 0.24509803921568626, 0.11319900384876612, 0.3508771929824561, 0.13060513713539398, 0.0, 0.0, 0.8064516129032258, 0.0, 0.12371134020618556, 0.03664921465968586, 0.2509410288582183, 0.052521008403361345, 0.0, 0.0, 0.2358490566037736, 0.058892815076560655, 2.0100502512562812, 0.9637805067620084, 2.9940119760479043, 1.3922518159806294, 0.7067137809187279, 1.0156971375807942, 3.225806451612903, 1.4925373134328357, 0.9284781662556217, 0.4297836388348088, 1.5348288075560803, 0.7277047597831737, 1.2810248198558847, 0.38095238095238093, 1.2738853503184715, 0.8932369204593791, 0.11156563778356265, 0.03899395593682979, 0.6772009029345373, 0.07600228006840205, 0.22123893805309736, 0.16565433462175594, 0.0, 0.4405286343612335, 0.0810883863411118, 0.03449068751437112, 0.1446393057313325, 0.050618931480373656, 0.053850296176628974, 0.013130252100840336, 0.19627085377821393, 0.05292405398253506, 1.439232409381663, 0.6393510243365874, 2.7207107162687394, 1.231833910034602, 0.9216589861751152, 0.8695652173913043, 1.3605442176870748, 1.8444266238973537, 0.8188916396876786, 0.3423311275633886, 1.6, 0.5947737909516381, 0.9160864785635764, 0.4449493515099877, 1.5695067264573992, 0.725883476599809, 0.15772870662460567, 0.11829652996845426, 0.3194888178913738, 0.2284843869002285, 1.0101010101010102, 0.0, 0.0, 0.0, 0.0, 0.04741134079271762, 0.15015015015015015, 0.0562957402889848, 0.0, 0.055279159756771695, 0.0, 0.22123893805309736, 1.5469613259668509, 0.4799548277809147, 3.048780487804878, 0.914470145239376, 3.6809815950920246, 0.33167495854063017, 2.2988505747126435, 0.6535947712418301, 0.5741127348643006, 0.4614150060184566, 1.520086862106406, 0.6960861570790648, 1.062215477996965, 0.3878975950349108, 2.73224043715847, 0.38819875776397517
Panthers, 0.0, 0.0, 0.37656903765690375, 0.1699415825809878, 0.0, 0.0, 0.5012531328320802, 0.11682242990654204, 0.0, 0.0, 0.1311012505042356, 0.06103763987792472, 0.0, 0.0, 0.2932551319648094, 0.11956359288596621, 0.0, 0.0, 0.3736705949985628, 0.09863429438543246, 0.0, 0.0, 0.16286644951140067, 0.08658008658008658, 0.0035361929346865166, 0.000903024228140041, 0.14106361969248132, 0.0449438202247191, 0.0, 0.0, 0.2527379949452401, 0.031370908710655655, 0.0, 0.0, 0.3508771929824561, 0.043535045711798, 0.0, 0.0, 0.8064516129032258, 0.0, 0.0, 0.0, 0.3345880384776244, 0.031512605042016806, 0.0, 0.0, 0.0, 0.11778563015312131, 0.0, 0.0, 0.23952095808383234, 0.06053268765133172, 0.0, 0.0, 0.8064516129032258, 0.0, 0.0, 0.0, 0.14757969303423848, 0.044553352639786145, 0.0, 0.0, 0.0, 0.08507018290089324, 0.0, 0.0, 0.2257336343115124, 0.1330039901197036, 0.0, 0.0, 0.0, 0.0, 0.009009820704567979, 0.0, 0.1807991321641656, 0.059822373567714325, 0.0, 0.0, 0.09813542688910697, 0.02646202699126753, 0.0, 0.0, 0.22209883398112162, 0.05536332179930796, 0.0, 0.0, 0.0, 0.24057738572574178, 0.0, 0.0016379479787721942, 0.12903225806451613, 0.05525221008840354, 0.03664345914254306, 0.0, 0.14947683109118087, 0.1146131805157593, 0.0, 0.0, 0.0, 0.2284843869002285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22522522522522523, 0.018765246762994934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20325203252032523, 0.26896180742334586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16286644951140067, 0.013133701076963489, 0.15174506828528073, 0.0, 0.0, 0.15527950310559005
Manly, 0.02072538860103627, 0.010691185117870317, 0.08368200836820083, 0.04248539564524695, 0.0, 0.06207324643078833, 0.0, 0.0, 0.0, 0.0051116251134141815, 0.0, 0.01017293997965412, 0.028296547821165818, 0.0, 0.0, 0.014945449110745777, 0.01481700992739665, 0.0037643515904385466, 0.028743891922966367, 0.030349013657056147, 0.0, 0.021973192704900023, 0.0, 0.04329004329004329, 0.0035361929346865166, 0.003612096912560164, 0.0070531809846240655, 0.005393258426966292, 0.0, 0.005332480136511492, 0.04212299915754002, 0.010456969570218551, 0.0, 0.0, 0.17543859649122806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020618556701030927, 0.0, 0.0, 0.02100840336134454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029515938606847696, 0.007425558773297691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07524454477050413, 0.0, 0.0, 0.05521811154058532, 0.0, 0.0, 0.009009820704567979, 0.011496895838123708, 0.0, 0.009203442087340665, 0.0, 0.0, 0.0, 0.0, 0.026652452025586353, 0.0, 0.0, 0.01384083044982699, 0.0, 0.0, 0.3401360544217687, 0.0, 0.012695994413762459, 0.0, 0.012903225806451613, 0.0032501300052002083, 0.07328691828508611, 0.009467007478935908, 0.0, 0.0, 0.15772870662460567, 0.0, 0.0, 0.07616146230007616, 1.0101010101010102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0282326369282891, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32679738562091504, 0.026096033402922752, 0.0, 0.05428881650380022, 0.0, 0.0, 0.0, 0.0, 0.0
Eels, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01050420168067227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Broncos, 0.02072538860103627, 0.03741914791254611, 0.16736401673640167, 0.10621348911311736, 0.36809815950920244, 0.06207324643078833, 0.0, 0.11682242990654204, 0.06574621959237344, 0.03705928207225282, 0.2319483662767245, 0.06103763987792472, 0.11318619128466327, 0.03672420124862284, 0.3519061583577713, 0.0747272455537289, 0.0296340198547933, 0.0037643515904385466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0035361929346865166, 0.0, 0.014106361969248131, 0.001797752808988764, 0.0, 0.0, 0.0, 0.010456969570218551, 0.0, 0.06791940230925968, 0.0, 0.087070091423596, 0.0, 0.0, 0.0, 0.0, 0.10309278350515465, 0.015706806282722512, 0.1672940192388122, 0.04201680672268908, 0.1251564455569462, 0.03076923076923077, 0.2358490566037736, 0.17667844522968199, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07437709185570844, 0.07798791187365958, 0.07524454477050413, 0.09500285008550256, 0.0, 0.16565433462175594, 1.3274336283185841, 0.22026431718061676, 0.09910802775024777, 0.027592550011496898, 0.1446393057313325, 0.06902581565505499, 0.053850296176628974, 0.03939075630252101, 0.19627085377821393, 0.07938608097380259, 0.0, 0.0068747421971676066, 0.055524708495280406, 0.01384083044982699, 0.0, 0.0, 0.0, 0.08019246190858059, 0.006347997206881229, 0.0, 0.0, 0.0032501300052002083, 0.0, 0.0, 0.0, 0.0, 0.15772870662460567, 0.11829652996845426, 0.3194888178913738, 0.15232292460015232, 1.0101010101010102, 0.0, 0.0, 0.0, 0.07145409074669525, 0.056893608951261145, 0.15015015015015015, 0.09382623381497467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006687174000267486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Rabbitohs, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007587253414264037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Knights, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Cowboys, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043535045711798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04182350480970305, 0.01050420168067227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0155448468832582, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036733644344855453, 0.029515938606847696, 0.007425558773297691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01384083044982699, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0101010101010102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15015015015015015, 0.0, 0.22624434389140274, 0.0, 0.0, 0.11061946902654868, 0.11049723756906078, 0.0, 0.20325203252032523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013374348000534973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Dragons, 0.0, 0.0, 0.0, 0.010621348911311737, 0.0, 0.0, 0.0, 0.0, 0.005057401507105649, 0.0, 0.0, 0.00254323499491353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16286644951140067, 0.0, 0.0, 0.000903024228140041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01807991321641656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07473841554559044, 0.019102196752626553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Tigers, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2506265664160401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0296340198547933, 0.0, 0.028743891922966367, 0.0, 0.0, 0.0, 0.16286644951140067, 0.0, 0.0035361929346865166, 0.0, 0.0070531809846240655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03026634382566586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026652452025586353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Titans, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0

percentages, 0.4825, 1.8707, 0.239, 0.9415, 0.0815, 0.3222, 0.0399, 0.1712, 1.9773, 7.8253, 0.9916, 3.932, 0.3534, 1.3615, 0.1705, 0.6691, 0.6749, 2.6565, 0.3479, 1.318, 0.1191, 0.4551, 0.0614, 0.231, 2.8279, 11.0739, 1.4178, 5.5625, 0.4979, 1.8753, 0.2374, 0.9563, 0.1224, 0.4417, 0.057, 0.2297, 0.0179, 0.0841, 0.0124, 0.0422, 0.485, 1.91, 0.2391, 0.952, 0.0799, 0.325, 0.0424, 0.1698, 0.1592, 0.6433, 0.0835, 0.3304, 0.0283, 0.1083, 0.0124, 0.0536, 0.6893, 2.7223, 0.3388, 1.3467, 0.1249, 0.4725, 0.0628, 0.2351, 0.2689, 1.0258, 0.1329, 0.5263, 0.0452, 0.1811, 0.0226, 0.0908, 1.1099, 4.349, 0.5531, 2.1731, 0.1857, 0.7616, 0.1019, 0.3779, 0.3752, 1.4546, 0.1801, 0.7225, 0.0651, 0.253, 0.0294, 0.1247, 1.5753, 6.1052, 0.775, 3.0768, 0.2729, 1.0563, 0.1338, 0.5235, 0.0634, 0.2536, 0.0313, 0.1313, 0.0099, 0.0407, 0.0056, 0.0235, 0.2799, 1.0546, 0.1332, 0.5329, 0.0442, 0.1809, 0.0223, 0.0904, 0.0905, 0.3542, 0.0492, 0.1859, 0.0163, 0.0603, 0.0087, 0.0306, 0.3832, 1.4954, 0.1842, 0.7614, 0.0659, 0.2578, 0.0366, 0.1288
counts, 4825, 18707, 2390, 9415, 815, 3222, 399, 1712, 19773, 78253, 9916, 39320, 3534, 13615, 1705, 6691, 6749, 26565, 3479, 13180, 1191, 4551, 614, 2310, 28279, 110739, 14178, 55625, 4979, 18753, 2374, 9563, 1224, 4417, 570, 2297, 179, 841, 124, 422, 4850, 19100, 2391, 9520, 799, 3250, 424, 1698, 1592, 6433, 835, 3304, 283, 1083, 124, 536, 6893, 27223, 3388, 13467, 1249, 4725, 628, 2351, 2689, 10258, 1329, 5263, 452, 1811, 226, 908, 11099, 43490, 5531, 21731, 1857, 7616, 1019, 3779, 3752, 14546, 1801, 7225, 651, 2530, 294, 1247, 15753, 61052, 7750, 30768, 2729, 10563, 1338, 5235, 634, 2536, 313, 1313, 99, 407, 56, 235, 2799, 10546, 1332, 5329, 442, 1809, 223, 904, 905, 3542, 492, 1859, 163, 603, 87, 306, 3832, 14954, 1842, 7614, 659, 2578, 366, 1288
